positive_prob,confidence,negative_prob,sentiment
0.727426,0.394279,0.272574,2
0.832134,0.626965,0.167866,2
0.057747,0.871673,0.942253,0
0.134329,0.70149,0.865671,0
0.852019,0.671154,0.147981,2
0.0424662,0.905631,0.957534,0
0.240205,0.46621,0.759795,0
0.325719,0.276179,0.674281,0
0.528045,0.439097,0.471955,1
0.0495568,0.889874,0.950443,0
0.760904,0.468676,0.239096,2
0.318401,0.292441,0.681599,0
0.299659,0.334091,0.700341,0
0.86574,0.701645,0.13426,2
0.0859648,0.808967,0.914035,0
0.590167,0.0892589,0.409834,2
0.836577,0.636838,0.163423,2
0.0620189,0.86218,0.937981,0
0.845194,0.655987,0.154806,2
0.215085,0.522034,0.784915,0
0.76965,0.48811,0.23035,2
0.898299,0.773998,0.101701,2
0.11241,0.7502,0.88759,0
0.157059,0.650981,0.842941,0
0.0185595,0.958757,0.981441,0
0.984312,0.965137,0.0156885,2
0.398591,0.114243,0.601409,0
0.610659,0.134798,0.389341,2
0.898299,0.773998,0.101701,2
0.801467,0.558815,0.198533,2
0.495021,0.900424,0.504979,1
0.824453,0.609896,0.175547,2
0.138401,0.692442,0.861599,0
0.056346,0.874787,0.943654,0
0.252234,0.43948,0.747766,0
0.907127,0.793616,0.092873,2
0.0282412,0.937242,0.971759,0
0.277752,0.382774,0.722248,0
0.899289,0.776199,0.100711,2
0.171089,0.619803,0.828911,0
0.421721,0.0628433,0.578279,0
0.562489,0.0277543,0.437511,2
0.810516,0.578925,0.189484,2
0.360521,0.198843,0.639479,0
0.0351923,0.921795,0.964808,0
0.678142,0.28476,0.321858,2
0.868756,0.708347,0.131244,2
0.178761,0.602754,0.821239,0
0.439297,0.0237856,0.560704,0
0.0800479,0.822116,0.919952,0
0.159397,0.645784,0.840603,0
0.610293,0.133985,0.389707,2
0.196752,0.562773,0.803248,0
0.581955,0.0710103,0.418045,2
0.0251953,0.94401,0.974805,0
0.0577272,0.871717,0.942273,0
0.151975,0.662277,0.848025,0
0.304606,0.323097,0.695394,0
0.561328,0.0251729,0.438672,2
0.209511,0.534421,0.790489,0
0.277677,0.382939,0.722323,0
0.0306018,0.931996,0.969398,0
0.00220358,0.995103,0.997796,0
0.865085,0.700189,0.134915,2
0.104502,0.767774,0.895498,0
0.635575,0.190167,0.364425,2
0.00750519,0.983322,0.992495,0
0.267343,0.405904,0.732657,0
0.4533,0.0660068,0.5467,1
0.212229,0.52838,0.787771,0
0.0502105,0.888421,0.949789,0
0.111712,0.75175,0.888288,0
0.154289,0.657135,0.845711,0
0.235475,0.476723,0.764525,0
positive_prob,confidence,negative_prob,sentiment
0.0636346,0.85859,0.936365,0
0.0639115,0.857974,0.936089,0
0.159933,0.644593,0.840067,0
0.20055,0.554333,0.79945,0
0.373242,0.170574,0.626758,0
0.212254,0.528324,0.787746,0
0.0910436,0.797681,0.908956,0
0.0606548,0.865212,0.939345,0
0.879127,0.731394,0.120873,2
0.147475,0.672278,0.852525,0
0.101978,0.773382,0.898022,0
0.0927839,0.793813,0.907216,0
0.325485,0.2767,0.674515,0
0.0619838,0.862258,0.938016,0
0.200128,0.555271,0.799872,0
0.113257,0.748317,0.886743,0
0.0639115,0.857974,0.936089,0
0.291074,0.353169,0.708926,0
0.373588,0.169803,0.626412,0
0.705281,0.345068,0.294719,2
0.342251,0.239441,0.657749,0
0.0639115,0.857974,0.936089,0
0.367353,0.183659,0.632647,0
0.78906,0.531243,0.21094,2
0.256437,0.430139,0.743563,0
0.898465,0.774366,0.101535,2
0.130206,0.710652,0.869794,0
0.259818,0.422626,0.740182,0
0.536509,0.269822,0.463491,1
0.682105,0.293567,0.317895,2
0.96632,0.925156,0.03368,2
0.236636,0.474142,0.763364,0
0.918024,0.817832,0.0819758,2
0.369906,0.177987,0.630094,0
0.0751128,0.833083,0.924887,0
0.0545453,0.878788,0.945455,0
0.0799301,0.822378,0.92007,0
0.813874,0.586386,0.186126,2
0.104917,0.766851,0.895083,0
0.655809,0.235132,0.344191,2
0.715676,0.368169,0.284324,2
0.603326,0.118502,0.396674,2
0.715676,0.368169,0.284324,2
0.0452316,0.899485,0.954768,0
0.380388,0.154694,0.619612,0
0.639407,0.198682,0.360593,2
0.202709,0.549535,0.797291,0
0.0294008,0.934665,0.970599,0
0.0736882,0.836248,0.926312,0
0.259167,0.424074,0.740833,0
0.537296,0.254071,0.462704,1
0.145557,0.67654,0.854443,0
0.127995,0.715567,0.872005,0
0.257404,0.427992,0.742596,0
0.122399,0.728002,0.877601,0
0.842127,0.64917,0.157873,2
0.00547578,0.987832,0.994524,0
0.279379,0.379158,0.720621,0
0.0687686,0.847181,0.931231,0
0.703553,0.341229,0.296447,2
0.175318,0.610404,0.824682,0
0.128493,0.714461,0.871507,0
0.908407,0.796459,0.0915932,2
0.557176,0.0159458,0.442824,2
0.716856,0.37079,0.283144,2
0.124894,0.722458,0.875106,0
0.312502,0.305552,0.687498,0
0.0203306,0.954821,0.979669,0
0.105633,0.765259,0.894367,0
0.202256,0.550542,0.797744,0
0.0835515,0.81433,0.916449,0
0.0165671,0.963184,0.983433,0
0.403956,0.102319,0.596043,0
0.0611123,0.864195,0.938888,0
0.175699,0.609557,0.824301,0
0.250396,0.443565,0.749604,0
0.258427,0.425718,0.741573,0
0.141331,0.685931,0.858669,0
0.858547,0.68566,0.141453,2
0.733853,0.408562,0.266147,2
0.0444336,0.901259,0.955566,0
0.512551,0.748989,0.487449,1
0.0733413,0.837019,0.926659,0
0.40023,0.110601,0.59977,0
0.814435,0.587633,0.185565,2
0.86919,0.709312,0.13081,2
0.821819,0.604041,0.178181,2
0.0435174,0.903295,0.956483,0
0.165118,0.633072,0.834882,0
0.18243,0.594601,0.81757,0
0.425577,0.0542743,0.574423,0
0.0265075,0.941094,0.973493,0
0.179829,0.60038,0.820171,0
0.610165,0.1337,0.389835,2
0.00725471,0.983879,0.992745,0
0.000811007,0.998198,0.999189,0
0.155242,0.655017,0.844758,0
0.04166,0.907422,0.95834,0
0.277302,0.383773,0.722698,0
0.0609305,0.864599,0.93907,0
0.897578,0.772396,0.102422,2
0.436077,0.0309391,0.563923,0
0.45105,0.0210047,0.54895,1
0.372263,0.172749,0.627737,0
0.274007,0.391096,0.725993,0
0.016794,0.96268,0.983206,0
0.822832,0.606294,0.177168,2
0.296323,0.341505,0.703677,0
0.150002,0.666662,0.849998,0
0.347648,0.227448,0.652352,0
0.109836,0.75592,0.890164,0
0.390918,0.131293,0.609082,0
0.0150496,0.966556,0.98495,0
0.884101,0.742446,0.115899,2
0.455565,0.111307,0.544435,1
0.000603219,0.99866,0.999397,0
0.0040344,0.991035,0.995966,0
0.932134,0.849186,0.0678662,2
0.427672,0.0496184,0.572328,0
0.552249,0.00499739,0.447751,2
0.943425,0.874277,0.0565752,2
0.106399,0.763559,0.893601,0
0.493903,0.87807,0.506097,1
0.0741624,0.835195,0.925838,0
0.0166815,0.96293,0.983318,0
0.051994,0.884458,0.948006,0
0.575151,0.055891,0.424849,2
0.618176,0.151503,0.381824,2
0.872306,0.716235,0.127694,2
0.089213,0.801749,0.910787,0
0.723548,0.385663,0.276452,2
0.206263,0.541638,0.793737,0
0.957815,0.906255,0.0421853,2
0.652317,0.227371,0.347683,2
0.0879213,0.804619,0.912079,0
0.0141796,0.96849,0.98582,0
0.305653,0.32077,0.694347,0
0.135444,0.699013,0.864556,0
0.800372,0.556381,0.199628,2
0.241735,0.462811,0.758265,0
0.900516,0.778925,0.0994837,2
0.0510717,0.886507,0.948928,0
0.0247972,0.944895,0.975203,0
0.00907226,0.979839,0.990928,0
0.497849,0.95697,0.502151,1
0.181603,0.596437,0.818397,0
0.113617,0.747518,0.886383,0
0.403956,0.102319,0.596043,0
0.524081,0.51838,0.475919,1
0.600921,0.113158,0.399079,2
0.00157182,0.996507,0.998428,0
0.870701,0.71267,0.129299,2
0.949264,0.887254,0.0507357,2
0.157592,0.649795,0.842408,0
0.358001,0.204443,0.641999,0
0.711906,0.359791,0.288094,2
0.619826,0.155169,0.380174,2
0.00453053,0.989932,0.99547,0
0.254529,0.434379,0.745471,0
0.455429,0.108576,0.544571,1
0.169311,0.623753,0.830689,0
0.0168542,0.962546,0.983146,0
0.145436,0.676809,0.854564,0
0.00453053,0.989932,0.99547,0
0.231115,0.486412,0.768885,0
0.955445,0.900989,0.0445551,2
0.536296,0.27407,0.463704,1
0.130278,0.710493,0.869722,0
0.100312,0.777085,0.899688,0
0.0583877,0.870249,0.941612,0
0.00840457,0.981323,0.991595,0
0.894754,0.766119,0.105246,2
0.527194,0.456111,0.472806,1
0.290309,0.354869,0.709691,0
0.252463,0.438971,0.747537,0
0.178187,0.604029,0.821813,0
0.013537,0.969918,0.986463,0
0.358217,0.203963,0.641783,0
0.336524,0.252169,0.663476,0
0.181603,0.596437,0.818397,0
0.0830825,0.815372,0.916918,0
0.372855,0.171433,0.627145,0
0.728708,0.397129,0.271292,2
0.127357,0.716984,0.872643,0
0.443664,0.0140801,0.556336,0
0.171909,0.617981,0.828091,0
0.0145431,0.967682,0.985457,0
0.229897,0.489119,0.770103,0
0.0107204,0.976177,0.98928,0
0.137254,0.694991,0.862746,0
0.0137112,0.969531,0.986289,0
0.115189,0.744025,0.884811,0
0.637324,0.194054,0.362676,2
0.0139263,0.969053,0.986074,0
0.298742,0.336128,0.701258,0
0.0200299,0.955489,0.97997,0
0.405729,0.0983796,0.594271,0
0.0702319,0.843929,0.929768,0
0.387962,0.137862,0.612038,0
0.6777,0.283777,0.3223,2
0.436532,0.0299286,0.563468,0
0.75299,0.451089,0.24701,2
0.465352,0.307046,0.534648,1
0.0073149,0.983745,0.992685,0
0.0868414,0.807019,0.913159,0
0.448546,0.00323176,0.551454,0
0.0489266,0.891274,0.951073,0
0.051353,0.885882,0.948647,0
0.00223312,0.995038,0.997767,0
0.33132,0.263733,0.66868,0
0.051037,0.886584,0.948963,0
0.0361749,0.919611,0.963825,0
0.0067173,0.985073,0.993283,0
0.775856,0.501901,0.224144,2
0.266631,0.407488,0.733369,0
0.109321,0.757064,0.890679,0
0.388102,0.137552,0.611898,0
0.143557,0.680985,0.856443,0
0.559865,0.0219223,0.440135,2
0.209878,0.533605,0.790122,0
0.143254,0.681657,0.856746,0
0.0187787,0.95827,0.981221,0
0.742134,0.426964,0.257866,2
0.842253,0.649452,0.157747,2
0.00717436,0.984057,0.992826,0
0.778728,0.508284,0.221272,2
0.0448355,0.900366,0.955164,0
0.602811,0.117358,0.397189,2
0.629297,0.176217,0.370703,2
0.0170239,0.962169,0.982976,0
0.128073,0.715394,0.871927,0
0.499605,0.992091,0.500395,1
0.00405843,0.990981,0.995942,0
0.862436,0.694303,0.137564,2
0.752353,0.449674,0.247647,2
0.371621,0.174174,0.628378,0
0.14018,0.688489,0.85982,0
0.172665,0.616301,0.827335,0
0.276436,0.385698,0.723564,0
0.0359072,0.920206,0.964093,0
0.228352,0.492552,0.771648,0
0.0256564,0.942986,0.974344,0
0.0765334,0.829926,0.923467,0
0.575151,0.055891,0.424849,2
0.59836,0.107467,0.40164,2
0.00389222,0.99135,0.996108,0
0.0437635,0.902748,0.956236,0
0.279933,0.377926,0.720067,0
0.0109157,0.975743,0.989084,0
0.041649,0.907447,0.958351,0
0.458709,0.174175,0.541291,1
0.128152,0.715218,0.871848,0
0.0727007,0.838443,0.927299,0
0.250374,0.443613,0.749626,0
0.0219339,0.951258,0.978066,0
0.618228,0.151618,0.381772,2
positive_prob,confidence,negative_prob,sentiment
0.969347,0.931883,0.0306527,2
0.0573588,0.872536,0.942641,0
0.503542,0.92915,0.496458,1
0.148519,0.669958,0.851481,0
0.0702579,0.843871,0.929742,0
0.0623451,0.861455,0.937655,0
0.10275,0.771666,0.89725,0
0.800478,0.556618,0.199522,2
0.260226,0.421719,0.739774,0
0.803445,0.563212,0.196555,2
0.449287,0.00158416,0.550713,0
0.367667,0.182963,0.632333,0
0.0309509,0.93122,0.969049,0
0.437035,0.0288105,0.562965,0
0.672021,0.271157,0.327979,2
0.0170458,0.96212,0.982954,0
0.417606,0.0719876,0.582394,0
0.545488,0.090239,0.454512,1
0.395811,0.120419,0.604189,0
0.428107,0.0486521,0.571893,0
0.110859,0.753646,0.889141,0
0.330592,0.265352,0.669408,0
0.263812,0.41375,0.736188,0
0.637169,0.19371,0.362831,2
0.440639,0.0208019,0.559361,0
0.155614,0.65419,0.844386,0
0.0163915,0.963575,0.983609,0
0.10821,0.759533,0.89179,0
0.0351947,0.921789,0.964805,0
0.467574,0.351472,0.532426,1
0.702235,0.338301,0.297765,2
0.407489,0.0944694,0.592511,0
0.550864,0.00191927,0.449136,2
0.196459,0.563424,0.803541,0
0.18438,0.590266,0.81562,0
0.822772,0.606161,0.177228,2
0.494692,0.893838,0.505308,1
0.000998837,0.99778,0.999001,0
0.455978,0.119556,0.544022,1
0.00312112,0.993064,0.996879,0
0.159692,0.645128,0.840308,0
0.095108,0.788649,0.904892,0
0.269847,0.40034,0.730153,0
0.647193,0.215985,0.352807,2
0.825923,0.613163,0.174077,2
0.465321,0.30642,0.534679,1
0.106888,0.762472,0.893112,0
0.735944,0.413208,0.264056,2
0.0639115,0.857974,0.936089,0
0.0521563,0.884097,0.947844,0
0.481435,0.628692,0.518565,1
0.587848,0.0841061,0.412152,2
0.398993,0.113348,0.601007,0
0.00996599,0.977853,0.990034,0
0.00182168,0.995952,0.998178,0
0.204794,0.544903,0.795206,0
0.335783,0.253816,0.664217,0
0.285879,0.364713,0.714121,0
0.499413,0.988254,0.500587,1
0.375833,0.164815,0.624167,0
0.454177,0.0835341,0.545823,1
0.954079,0.897954,0.0459208,2
0.83958,0.643512,0.16042,2
0.946126,0.88028,0.0538739,2
0.481284,0.625673,0.518716,1
0.00176522,0.996077,0.998235,0
0.161398,0.641337,0.838602,0
0.71954,0.376755,0.28046,2
0.0810443,0.819902,0.918956,0
0.282729,0.371713,0.717271,0
0.580558,0.0679068,0.419442,2
0.078375,0.825833,0.921625,0
0.0437818,0.902707,0.956218,0
0.405681,0.0984871,0.594319,0
0.0351838,0.921814,0.964816,0
0.0276441,0.938569,0.972356,0
0.356112,0.208641,0.643888,0
0.110041,0.755464,0.889959,0
0.164461,0.634532,0.835539,0
0.461829,0.236584,0.538171,1
0.00703421,0.984368,0.992966,0
0.484593,0.691856,0.515407,1
0.199962,0.555641,0.800038,0
0.648076,0.217946,0.351924,2
0.0076707,0.982954,0.992329,0
0.447482,0.00559674,0.552519,0
0.761272,0.469492,0.238728,2
0.0341334,0.924148,0.965867,0
0.132569,0.705403,0.867431,0
0.168626,0.625276,0.831374,0
0.350342,0.221461,0.649658,0
0.457035,0.140691,0.542965,1
0.34049,0.243356,0.65951,0
0.12773,0.716156,0.87227,0
0.529991,0.400181,0.470009,1
0.423799,0.0582243,0.576201,0
0.0533508,0.881443,0.946649,0
0.50155,0.969006,0.49845,1
0.73465,0.410333,0.26535,2
0.151784,0.662702,0.848216,0
0.508206,0.835883,0.491794,1
0.432212,0.0395283,0.567788,0
0.0776756,0.827388,0.922324,0
0.223614,0.50308,0.776386,0
0.449195,0.00178867,0.550805,0
0.127657,0.716318,0.872343,0
0.479669,0.593377,0.520331,1
0.31107,0.308733,0.68893,0
0.291708,0.35176,0.708292,0
0.132379,0.705825,0.867621,0
0.0192455,0.957232,0.980754,0
0.823968,0.608818,0.176032,2
0.896611,0.770246,0.103389,2
0.143748,0.68056,0.856252,0
0.0639115,0.857974,0.936089,0
0.464926,0.29852,0.535074,1
0.844564,0.654588,0.155436,2
0.0208002,0.953777,0.9792,0
0.630113,0.178029,0.369887,2
0.0124206,0.972399,0.987579,0
0.0375561,0.916542,0.962444,0
0.558915,0.0198117,0.441085,2
0.785166,0.522592,0.214834,2
0.746919,0.437597,0.253081,2
0.270981,0.39782,0.729019,0
0.624683,0.165962,0.375317,2
0.0477317,0.89393,0.952268,0
0.0526495,0.883001,0.947351,0
0.877201,0.727114,0.122799,2
0.8549,0.677556,0.1451,2
0.763723,0.474939,0.236277,2
0.71276,0.361688,0.28724,2
0.296208,0.34176,0.703792,0
0.126877,0.718052,0.873124,0
0.0471577,0.895205,0.952842,0
0.694031,0.320068,0.30597,2
0.174888,0.611359,0.825112,0
0.945931,0.879846,0.0540691,2
0.0019024,0.995772,0.998098,0
0.344118,0.235292,0.655882,0
0.619473,0.154385,0.380527,2
0.638805,0.197344,0.361195,2
0.122421,0.727952,0.877579,0
0.0481204,0.893066,0.95188,0
0.885158,0.744795,0.114842,2
0.00939204,0.979129,0.990608,0
0.569901,0.044224,0.430099,2
0.226123,0.497504,0.773877,0
0.0133774,0.970273,0.986623,0
0.0521666,0.884074,0.947833,0
0.869971,0.711046,0.130029,2
0.0658259,0.85372,0.934174,0
0.617687,0.150414,0.382313,2
0.370224,0.17728,0.629776,0
0.17208,0.617599,0.82792,0
0.061908,0.862427,0.938092,0
0.517529,0.649428,0.482471,1
0.791181,0.535958,0.208819,2
0.317162,0.295195,0.682838,0
0.0109568,0.975652,0.989043,0
0.0412012,0.908442,0.958799,0
0.264815,0.411522,0.735185,0
0.135782,0.698263,0.864218,0
0.197068,0.56207,0.802932,0
0.855226,0.67828,0.144774,2
0.412867,0.0825173,0.587133,0
0.278188,0.381805,0.721812,0
0.0971197,0.784178,0.90288,0
0.438058,0.0265384,0.561942,0
0.101013,0.775526,0.898987,0
0.0467663,0.896075,0.953234,0
0.356504,0.207769,0.643496,0
0.449024,0.00216802,0.550976,0
0.228377,0.492496,0.771623,0
0.764844,0.47743,0.235156,2
0.363814,0.191525,0.636186,0
0.935222,0.856049,0.0647778,2
0.207262,0.539417,0.792738,0
0.00221639,0.995075,0.997784,0
0.0154222,0.965728,0.984578,0
0.916434,0.814297,0.0835661,2
0.454336,0.0867241,0.545664,1
0.312298,0.306004,0.687702,0
0.990757,0.97946,0.00924306,2
0.304967,0.322296,0.695033,0
0.491108,0.822152,0.508892,1
0.0851639,0.810747,0.914836,0
0.07883,0.824822,0.92117,0
0.515814,0.683719,0.484186,1
0.457876,0.15752,0.542124,1
0.517782,0.644358,0.482218,1
0.718495,0.374433,0.281505,2
0.149699,0.667336,0.850301,0
0.168806,0.624875,0.831194,0
0.360486,0.198921,0.639514,0
0.805131,0.566957,0.194869,2
0.391674,0.129614,0.608326,0
0.0343705,0.923621,0.965629,0
0.730566,0.401258,0.269434,2
0.573065,0.0512563,0.426935,2
0.0547506,0.878332,0.945249,0
0.245728,0.453937,0.754272,0
0.054675,0.8785,0.945325,0
0.791925,0.537611,0.208075,2
0.39153,0.129934,0.60847,0
0.175548,0.609893,0.824452,0
0.680895,0.290877,0.319105,2
0.838752,0.641671,0.161248,2
0.826281,0.613957,0.173719,2
0.725107,0.389127,0.274893,2
0.477397,0.547932,0.522603,1
0.00103621,0.997697,0.998964,0
0.242414,0.461302,0.757586,0
0.901283,0.780628,0.0987174,2
0.477517,0.550333,0.522483,1
0.168566,0.625408,0.831434,0
0.169492,0.62335,0.830508,0
0.0343514,0.923664,0.965649,0
0.00308811,0.993138,0.996912,0
0.285364,0.365858,0.714636,0
0.403857,0.10254,0.596143,0
0.101459,0.774536,0.898541,0
0.226334,0.497035,0.773666,0
0.0994475,0.779006,0.900553,0
0.622333,0.160741,0.377667,2
0.474804,0.496088,0.525196,1
0.94871,0.886021,0.0512904,2
0.304835,0.322589,0.695165,0
0.775644,0.501432,0.224356,2
0.0187787,0.95827,0.981221,0
0.49966,0.993209,0.50034,1
0.172874,0.615835,0.827126,0
0.470197,0.403933,0.529803,1
0.0062391,0.986135,0.993761,0
0.712507,0.361126,0.287493,2
0.508084,0.838325,0.491916,1
0.770463,0.489918,0.229537,2
0.0141494,0.968557,0.985851,0
0.360801,0.198219,0.639199,0
0.575151,0.055891,0.424849,2
0.48527,0.705406,0.51473,1
0.745526,0.434501,0.254474,2
0.611082,0.135737,0.388918,2
positive_prob,confidence,negative_prob,sentiment
0.213344,0.525903,0.786656,0
0.755974,0.457721,0.244026,2
0.597008,0.104463,0.402992,2
0.301669,0.329624,0.698331,0
0.143209,0.681759,0.856791,0
0.0812688,0.819403,0.918731,0
0.0991278,0.779716,0.900872,0
0.3347,0.256223,0.6653,0
0.497719,0.954379,0.502281,1
0.758399,0.46311,0.241601,2
0.62335,0.163,0.37665,2
0.152705,0.660655,0.847295,0
0.941736,0.870523,0.0582645,2
0.105993,0.764459,0.894007,0
0.874716,0.721591,0.125284,2
0.04242,0.905733,0.95758,0
0.0370657,0.917632,0.962934,0
0.00853279,0.981038,0.991467,0
0.143663,0.680749,0.856337,0
0.497036,0.940713,0.502964,1
0.641993,0.204428,0.358007,2
0.100113,0.777526,0.899887,0
0.695205,0.322678,0.304795,2
0.20346,0.547867,0.79654,0
0.532557,0.348852,0.467443,1
0.216343,0.519237,0.783657,0
0.59836,0.107467,0.40164,2
0.00122454,0.997279,0.998775,0
0.775321,0.500712,0.224679,2
0.171861,0.618088,0.828139,0
0.00943231,0.979039,0.990568,0
0.913277,0.807283,0.0867228,2
0.679428,0.287617,0.320572,2
0.601217,0.113816,0.398783,2
0.327809,0.271535,0.672191,0
0.831811,0.626246,0.168189,2
0.126083,0.719815,0.873917,0
0.143134,0.681925,0.856866,0
0.088117,0.804184,0.911883,0
0.671499,0.269998,0.328501,2
0.147412,0.672418,0.852588,0
0.327509,0.272203,0.672491,0
0.579766,0.0661467,0.420234,2
0.537577,0.248468,0.462423,1
0.428422,0.0479513,0.571578,0
0.175685,0.609589,0.824315,0
0.0522293,0.883935,0.947771,0
0.32737,0.272511,0.67263,0
0.556139,0.0136414,0.443861,2
0.163349,0.637001,0.836651,0
0.417848,0.071449,0.582152,0
0.482912,0.658239,0.517088,1
0.558611,0.0191347,0.441389,2
0.936278,0.858395,0.0637222,2
0.614903,0.144229,0.385097,2
0.00928974,0.979356,0.99071,0
0.422062,0.0620835,0.577938,0
0.0122035,0.972881,0.987797,0
0.219882,0.511374,0.780118,0
0.857939,0.68431,0.142061,2
0.0933726,0.792506,0.906627,0
0.0589709,0.868954,0.941029,0
0.87203,0.715623,0.12797,2
0.487391,0.74782,0.512609,1
0.848973,0.664385,0.151027,2
0.54285,0.143002,0.45715,1
0.154724,0.656168,0.845276,0
0.764384,0.476408,0.235616,2
0.41539,0.0769119,0.58461,0
0.950628,0.890285,0.0493716,2
0.070383,0.843593,0.929617,0
0.42571,0.0539776,0.57429,0
0.0639115,0.857974,0.936089,0
0.112244,0.75057,0.887756,0
0.151606,0.663098,0.848394,0
0.564887,0.0330816,0.435113,2
0.859829,0.688509,0.140171,2
0.147284,0.672701,0.852716,0
0.139676,0.689609,0.860324,0
0.443421,0.014621,0.556579,0
0.129397,0.712452,0.870603,0
0.486404,0.728079,0.513596,1
0.821153,0.602563,0.178847,2
0.908543,0.796763,0.0914567,2
0.422559,0.0609793,0.577441,0
0.0320434,0.928792,0.967957,0
0.518872,0.622556,0.481128,1
0.392664,0.127414,0.607336,0
0.911653,0.803673,0.0883472,2
0.666275,0.258389,0.333725,2
0.226353,0.496994,0.773647,0
0.139847,0.689228,0.860153,0
0.446995,0.00667678,0.553005,0
0.0637738,0.858281,0.936226,0
0.155995,0.653345,0.844005,0
0.210976,0.531165,0.789024,0
0.717692,0.372649,0.282308,2
0.16459,0.634245,0.83541,0
0.645991,0.213314,0.354009,2
0.857253,0.682784,0.142747,2
0.01774,0.960578,0.98226,0
0.0773752,0.828055,0.922625,0
0.129412,0.712418,0.870588,0
0.748488,0.441084,0.251512,2
0.591749,0.0927749,0.408251,2
0.132413,0.70575,0.867587,0
0.626964,0.171031,0.373036,2
0.34327,0.237178,0.65673,0
0.744197,0.431548,0.255803,2
0.020345,0.954789,0.979655,0
0.9629,0.917556,0.0370996,2
0.235229,0.47727,0.764771,0
0.150649,0.665224,0.849351,0
0.217411,0.516866,0.782589,0
0.0737517,0.836107,0.926248,0
0.784651,0.521446,0.215349,2
0.0279519,0.937885,0.972048,0
0.00977511,0.978278,0.990225,0
0.015779,0.964935,0.984221,0
0.368743,0.180571,0.631257,0
0.0149729,0.966727,0.985027,0
0.490376,0.807522,0.509624,1
0.834592,0.632428,0.165407,2
0.234242,0.479462,0.765758,0
0.0154406,0.965688,0.984559,0
0.170221,0.621731,0.829779,0
0.163202,0.637328,0.836798,0
0.160453,0.643439,0.839547,0
0.653597,0.230215,0.346403,2
0.00394991,0.991223,0.99605,0
0.162935,0.637923,0.837065,0
0.389518,0.134403,0.610482,0
0.128025,0.715499,0.871975,0
0.716035,0.368967,0.283965,2
0.126941,0.717909,0.873059,0
0.039256,0.912764,0.960744,0
0.359554,0.20099,0.640446,0
0.0294741,0.934502,0.970526,0
0.0546614,0.87853,0.945339,0
0.883729,0.741621,0.116271,2
0.112698,0.74956,0.887302,0
0.742893,0.428651,0.257107,2
0.770328,0.489618,0.229672,2
0.450442,0.00883817,0.549558,1
0.852472,0.67216,0.147528,2
0.72784,0.395201,0.27216,2
0.192148,0.573005,0.807852,0
0.00347833,0.99227,0.996522,0
0.0150915,0.966463,0.984909,0
0.560492,0.0233144,0.439508,2
0.223694,0.502902,0.776306,0
0.142786,0.682699,0.857215,0
0.0186674,0.958517,0.981333,0
0.150661,0.665197,0.849339,0
0.443944,0.0134581,0.556056,0
0.201837,0.551474,0.798163,0
0.591749,0.0927749,0.408251,2
0.0116756,0.974054,0.988324,0
0.173469,0.614513,0.826531,0
0.239208,0.468427,0.760792,0
0.0764624,0.830084,0.923538,0
0.802384,0.560854,0.197615,2
